,seccion,titulo,url,cmp,idx,dominio,crawl_day
224,canariasahora,La patronal incluye las bajas justificadas en un informe para alertar sobre el absentismo laboral en Canarias,https://www.eldiario.es/canariasahora/economia/patronal-incluye-bajas-justificadas-informe-alertar-absentismo-laboral-canarias_1_9596167.html,edicion-local,11,www.eldiario.es,2022-10-05
225,series,"TVE estrena en España el final definitivo de 'El comisario Montalbano', en una noche evento especial",https://www.eldiario.es/series/tve-estrena-espana-final-definitivo-comisario-montalbano-noche-evento-especial_1_9595348.html,home-sin-identificar,29,www.eldiario.es,2022-10-05
226,madrid,El Ayuntamiento de Madrid renueva la licencia para el Espacio Delicias de Adif pese a las quejas vecinales,https://www.eldiario.es/madrid/somos/ayuntamiento-madrid-renueva-licencia-espacio-delicias-adif-pese-quejas-vecinales_1_9593205.html,edicion-local,0,www.eldiario.es,2022-10-05
227,economia,"El Gobierno prima el gasto social, a los funcionarios y los jubilados en sus últimos Presupuestos",https://www.eldiario.es/economia/gobierno-prima-gasto-social-funcionarios-jubilados-ultimos-presupuestos_1_9595237.html,Apertura,0,www.eldiario.es,2022-10-05
228,politica,Los últimos Presupuestos antes de que empiece a llover,https://www.eldiario.es/politica/ultimos-presupuestos-empiece-llover_129_9595111.html,Apertura,2,www.eldiario.es,2022-10-05
229,economia,El Ejecutivo ultima la reforma de la tarifa regulada de la luz que Bruselas exigió para aprobar el tope al gas,https://www.eldiario.es/economia/gobierno-ultima-reforma-tarifa-regulada-luz-bruselas-exigio-aprobar-excepcion-iberica_1_9595479.html,Apertura,8,www.eldiario.es,2022-10-05
230,internacional,Rusia ya no tiene control pleno de ninguna de las cuatro provincias que ha declarado anexionadas,https://www.eldiario.es/internacional/theguardian/rusia-no-control-pleno-cuatro-provincias-declarado-anexionadas_1_9593631.html,Apertura,10,www.eldiario.es,2022-10-05
231,catalunya,"Mossos, historia de una crisis no resuelta",https://www.eldiario.es/catalunya/politica/mossos-historia-crisis-no-resuelta_129_9595977.html,Apertura,15,www.eldiario.es,2022-10-05
232,cultura,"Juan Diego Botto: “La gente piensa que los desahucios ya no ocurren, pero hay cien al día”",https://www.eldiario.es/cultura/cine/juan-diego-botto-gente-piensa-desahucios-no-ocurren-hay-cien-dia_1_9592368.html,Apertura,18,www.eldiario.es,2022-10-05
233,comunitat-valenciana,Anticorrupción busca evitar que el error de la jueza de Benidorm tumbe el caso contra la mafia rusa,https://www.eldiario.es/comunitat-valenciana/anticorrupcion-evitar-error-jueza-instructora-tumbe-causa-red-blanqueo-mafia-rusa_1_9595127.html,Apertura,20,www.eldiario.es,2022-10-05
234,desalambre,"Las fiscalas y juezas afganas que esperan la respuesta de Exteriores: “Por favor, rescatadnos de esta oscuridad”",https://www.eldiario.es/desalambre/fiscalas-juezas-afganas-esperan-respuesta-exteriores-favor-rescatadnos-oscuridad_1_9595965.html,Poti,0,www.eldiario.es,2022-10-05
235,catalunya,Las multas cercan al curandero Josep Pàmies por difundir una sustancia retirada del mercado,https://www.eldiario.es/catalunya/multas-cercan-curandero-josep-pamies-difundir-sustancia-retirada-mercado_1_9591096.html,Poti,3,www.eldiario.es,2022-10-05
236,sociedad,De la calle a Hollywood y vuelta: cinco años de un punto de inflexión llamado MeToo,https://www.eldiario.es/sociedad/calle-hollywood-vuelta-cinco-anos-punto-inflexion-llamado-metoo_1_9590006.html,Poti,5,www.eldiario.es,2022-10-05
237,cultura,El Greco incautado a unas monjas que malvendieron al Prado por la presión de la dictadura,https://www.eldiario.es/cultura/greco-incautado-monjas-malvendieron-prado-presion-dictadura_1_9593150.html,Poti,7,www.eldiario.es,2022-10-05
238,comunitat-valenciana,"La Policía Nacional premia a José Luis Roberto, líder del partido de ultraderecha España 2000",https://www.eldiario.es/comunitat-valenciana/policia-nacional-premia-jose-luis-roberto-lider-partido-ultraderecha-espana-2000_1_9594750.html,Poti,9,www.eldiario.es,2022-10-05
239,politica,José Manuel García-Margallo: “La Transición consagró la normalidad y ahora vivimos en la anormalidad”,https://www.eldiario.es/politica/jose-manuel-garcia-margallo-transicion-consagro-normalidad-ahora-vivimos-anormalidad_1_9595883.html,Poti,11,www.eldiario.es,2022-10-05
240,blog,Obsesionados con bajar impuestos: el fiasco de Reino Unido,https://www.eldiario.es/blog/al-dia/podcast-obsesionados-bajar-impuestos-fiasco-reino-unido_132_9596009.html,Poti,13,www.eldiario.es,2022-10-05
241,politica,Condenada a casi dos años de cárcel por estafar a gente que quería aprender inglés en Australia,https://www.eldiario.es/politica/condenada-anos-carcel-estafar-gente-queria-aprender-ingles-australia_1_9577968.html,Poti,15,www.eldiario.es,2022-10-05
242,economia,La burbuja cripto llega al inmobiliario: “Podremos pedir hipotecas poniendo como garantía un bitcoin”,https://www.eldiario.es/economia/burbuja-cripto-llega-inmobiliario-podremos-pedir-hipotecas-poniendo-garantia-bitcoin_1_9595359.html,Poti,17,www.eldiario.es,2022-10-05
243,internacional,La lista negra de los libros “prohibidos” en escuelas de EEUU,https://www.eldiario.es/internacional/lista-negra-libros-prohibidos-escuelas-eeuu_129_9577649.html,Poti,19,www.eldiario.es,2022-10-05
244,tecnologia,Un fallo en Google pone en riesgo a las empresas que usan Microsoft Office,https://www.eldiario.es/tecnologia/fallo-google-pone-riesgo-empresas-microsoft-office_1_9594278.html,Cinturon1,0,www.eldiario.es,2022-10-05
245,andalucia,"Remedios Zafra: “La tecnología aparenta estar al servicio de las personas, pero está al servicio del capital”",https://www.eldiario.es/andalucia/lacajanegra/libros/remedios-zafra-ensayista-tecnologia-aparenta-servicio-personas-realidad-servicio-capital_1_9588061.html,Cinturon1,2,www.eldiario.es,2022-10-05
246,madrid,San Sebastián de los Reyes informa de una investigación preliminar a los policías del altercado con la cocaína diez días después,https://www.eldiario.es/madrid/san-sebastian-reyes-informa-investigacion-preliminar-policias-altercado-cocaina-diez-dias-despues_1_9594435.html,Potito,0,www.eldiario.es,2022-10-05
247,consumoclaro,"El precio de la compra de frescos en supermercados online sube un 62,9% en un año, según el Observatorio de ConsumoClaro",https://www.eldiario.es/consumoclaro/ahorrar_mejor/precio-compra-frescos-supermercados-online-sube-62-9-ano-observatorio-consumoclaro_1_9570953.html,Potito,3,www.eldiario.es,2022-10-05
248,galicia,El juicio del Alvia arranca casi una década después del siniestro en el que fallecieron 80 personas,https://www.eldiario.es/galicia/juicio-alvia-arranca-decada-despues-siniestro-fallecieron-80-personas-145-resultaron-heridas_1_9595396.html,Potito,5,www.eldiario.es,2022-10-05
249,sociedad,Los acusados de la presunta caja B de la Complutense apuntan a “debilidades de control” en la gestión de la Universidad,https://www.eldiario.es/sociedad/acusados-presunta-caja-b-complutense-apuntan-debilidades-control-gestion-universidad_1_9594999.html,Sociedad,0,www.eldiario.es,2022-10-05
250,euskadi,Una clínica de Vitoria se planta ante el acoso de antiabortistas y pide a la Policía que aplique la nueva ley,https://www.eldiario.es/euskadi/clinica-vitoria-planta-acoso-antiabortistas-pide-policia-aplique-nueva-ley_1_9595674.html,Sociedad,6,www.eldiario.es,2022-10-05
251,unrwa,"Líbano, un país enfermo",https://www.eldiario.es/unrwa/libano-pais-enfermo_132_9593192.html,Sociedad,10,www.eldiario.es,2022-10-05
252,edcreativo,"Plantas fotovoltaicas, hidrogeneradores y SAF: así serán los aeropuertos españoles en 2040",https://www.eldiario.es/edcreativo/posible-reducir-huella-carbono-grandes-infraestructuras-consiguiendo-aeropuertos-espanoles_1_9563211.html,elDiariobrands,2,www.eldiario.es,2022-10-05
253,internacional,Corea del Sur y Estados Unidos disparan misiles en un ensayo conjunto en respuesta al lanzamiento norcoreano,https://www.eldiario.es/internacional/corea-sur-ee-uu-disparan-misiles-respuesta-lanzamiento-norcoreano_1_9596632.html,Política,0,www.eldiario.es,2022-10-05
254,consumoclaro,Qué son los medicamentos biosimilares y por qué son necesarios en los sistemas de salud pública,https://www.eldiario.es/consumoclaro/derechos-del-consumidor/son-medicamentos-biosimilares-son-necesarios-sistemas-salud-publica_1_9591889.html,Política,4,www.eldiario.es,2022-10-05
255,pikara,Un verano sin Instagram,https://www.eldiario.es/pikara/verano-instagram_132_9593682.html,Economía,7,www.eldiario.es,2022-10-05
256,andalucia,"Los irreductibles que cuidan del Tívoli, el emblemático parque de atracciones de la Costa del Sol",https://www.eldiario.es/andalucia/malaga/irreductibles-cuidan-tivoli-emblematico-parque-atracciones-costa-sol_130_9593836.html,edicion-local,5,www.eldiario.es,2022-10-05
257,canariasahora,"Una jueza anula el despido de una cajera de 47 años al apreciar discriminación por edad, género y padecer una enfermedad",https://www.eldiario.es/canariasahora/tribunales/jueza-anula-despido-cajera-47-anos-apreciar-discriminacion-edad-genero-padecer-enfermedad_1_9592481.html,edicion-local,11,www.eldiario.es,2022-10-05
258,consumoclaro,Los cuatro grandes beneficios de pasar un rato al día en completo silencio,https://www.eldiario.es/consumoclaro/cuidarse/cuatro-grandes-beneficios-pasar-rato-dia-completo-silencio_1_6439363.html,Consumo claro,4,www.eldiario.es,2022-10-05
259,consumoclaro,Los 9 beneficios del jengibre que respalda la ciencia,https://www.eldiario.es/consumoclaro/cuidarse/nueve-beneficios-jengibre-respalda-ciencia_1_6279957.html,Consumo claro,6,www.eldiario.es,2022-10-05
260,sociedad,Aprobada definitivamente la nueva Ley de Memoria Democrática que declara ilegal la dictadura franquista,https://www.eldiario.es/sociedad/aprobada-definitivamente-nueva-ley-memoria-democratica-declara-ilegal-dictadura-franquista_1_9597256.html,Apertura,0,www.eldiario.es,2022-10-05
261,politica,El sector progresista del Poder Judicial buscará con Lesmes “otras vías” para renovar el Constitucional ante el bloqueo de los conservadores,https://www.eldiario.es/politica/sector-conservador-judicial-reitera-no-encuentra-candidatos-constitucional-pese-intensa-busqueda_1_9597880.html,Apertura,2,www.eldiario.es,2022-10-05
262,sociedad,El 90% de los colegios concertados cobra cuotas pese a que lo prohíbe la ley,https://www.eldiario.es/sociedad/90-colegios-concertados-cobra-cuotas-familias-pese-prohibe-ley_1_9597040.html,Apertura,7,www.eldiario.es,2022-10-05
263,economia,La nueva tarifa regulada de la luz dará más peso a los precios anuales para reducir la volatilidad,https://www.eldiario.es/economia/nueva-tarifa-regulada-luz-dara-peso-precios-anuales-reducir-volatilidad_1_9597623.html,Apertura,10,www.eldiario.es,2022-10-05
264,economia,"El Banco de España rebaja el crecimiento del PIB al 1,4% en 2023 ante la incertidumbre por la guerra",https://www.eldiario.es/economia/banco-espana-rebaja-crecimiento-pib-1-4-2023-elevada-incertidumbre-guerra_1_9597289.html,Poti,0,www.eldiario.es,2022-10-05
265,escolar,Las mentiras de Feijóo sobre los impuestos,https://www.eldiario.es/escolar/mentiras-feijoo-impuestos_132_9596266.html,Poti,3,www.eldiario.es,2022-10-05
266,politica,Sánchez presume de aumentar un 35% del gasto social y el PP le acusa de “comprar voluntades”,https://www.eldiario.es/politica/sanchez-presume-aumentar-35-gasto-social-pp-le-acusa-comprar-voluntades_1_9596897.html,Poti,5,www.eldiario.es,2022-10-05
267,internacional,Qué es el “escudo antimisiles europeo” que propone Alemania y qué implicaciones tiene,https://www.eldiario.es/internacional/escudo-antimisiles-europeo-propone-alemania-implicaciones_129_9597596.html,Poti,10,www.eldiario.es,2022-10-05
268,politica,Cospedal dice al juez que  “parar la libretita” no era una orden a Villarejo sino una crítica a los medios,https://www.eldiario.es/politica/cospedal-dice-juez-parar-libretita-no-orden-villarejo-critica-medios_1_9597212.html,Poti,24,www.eldiario.es,2022-10-05
269,carnecruda,Irene Montero: “El PSOE está muy cerrado en el no a la Ley de vivienda”,https://www.eldiario.es/carnecruda/irene-montero-psoe-cerrado-no-ley-vivienda_1_9597738.html,Poti,27,www.eldiario.es,2022-10-05
270,catalunya,Laura Borràs desoye a la sindicatura de Junts que pedía neutralidad y defiende romper con ERC,https://www.eldiario.es/catalunya/conseller-economia-junts-rechaza-romper-erc-espacio-govern-no-cup_1_9596979.html,Poti,31,www.eldiario.es,2022-10-05
271,cultura,Hergé más allá de Tintín y cómo su creación no fue casualidad,https://www.eldiario.es/cultura/herge-tintin-creacion-no-casualidad-exposicion_1_9597816.html,Poti,33,www.eldiario.es,2022-10-05
272,cultura,Alec Baldwin pacta un acuerdo económico con el viudo de la directora de fotografía que mató accidentalmente,https://www.eldiario.es/cultura/cine/alec-baldwin-pacta-acuerdo-economico-viudo-directora-fotografia-mato-accidentalmente_1_9598922.html,Cinturon1,0,www.eldiario.es,2022-10-05
273,catalunya,El fiscal del caso Torrent avisa a PSOE y ERC de que no se archivarán las causas del procés: “Es un bulo”,https://www.eldiario.es/catalunya/juez-rechaza-suspender-juicio-torrent-reprobar-monarquia-vida-hay-valiente_1_9595860.html,Potito,2,www.eldiario.es,2022-10-05
274,madrid,El Gobierno de Ayuso dice que las muertes en las residencias no se pudieron evitar y que las familias ya las “han superado”,https://www.eldiario.es/madrid/gobierno-ayuso-rechaza-comision-residencias-pide-vox-muertes-no-podian-evitar_1_9597921.html,Potito,4,www.eldiario.es,2022-10-05
275,internacional,Una eurodiputada se corta el pelo para apoyar a las mujeres de Irán: “Nuestra furia será más grande que la del opresor”,https://www.eldiario.es/internacional/eurodiputada-corta-pelo-durante-pleno-apoyar-mujeres-iran-furia-sera-grande-opresor_1_9596878.html,Política,1,www.eldiario.es,2022-10-05
276,,Podemos pide investigar si Vox está detrás de los peritos que se han ofrecido para un informe clave del caso Neurona,https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_9596814_1094339.html,Politica,7,www.eldiario.es,2022-10-05
277,internacional,"La economía ucraniana se contraerá ocho veces más que la rusa, según el Banco Mundial",https://www.eldiario.es/internacional/economia-ucraniana-contraera-ocho-veces-rusa-2022-banco-mundial_1_9597014.html,Economía,0,www.eldiario.es,2022-10-05
278,sociedad,"Nobel de Química para Carolyn Bertozzi, Morten Meldal y K.Barry Sharpless por el desarrollo de 'la química del clic'",https://www.eldiario.es/sociedad/nobel-quimica-carolyn-bertozzi-morten-meldal-k-barry-sharpless-desarrollo-quimica-clic_1_9597877.html,Sociedad,0,www.eldiario.es,2022-10-05
279,madrid,El Gobierno de Ayuso dice que las muertes en las residencias no se pudieron evitar y que las familias ya las “han superado”,https://www.eldiario.es/madrid/gobierno-ayuso-rechaza-comision-residencias-pide-vox-muertes-no-podian-evitar_1_9597921.html,edicion-local,0,www.eldiario.es,2022-10-05
280,catalunya,Borràs desoye a la sindicatura de Junts que pedía neutralidad y defiende romper con ERC,https://www.eldiario.es/catalunya/conseller-economia-junts-rechaza-romper-erc-espacio-govern-no-cup_1_9596979.html,edicion-local,2,www.eldiario.es,2022-10-05
281,canariasahora,Ruptura en el Cabildo de Tenerife: Podemos retira su apoyo a Pedro Martín (PSOE) por el proyecto del Puertito de Adeje,https://www.eldiario.es/canariasahora/tenerifeahora/politica/ruptura-cabildo-tenerife-retira-apoyo-pedro-martin_1_9598329.html,edicion-local,11,www.eldiario.es,2022-10-05
282,cultura,El restaurador Ferran Alberich inaugura el nuevo Premio Nacional de Patrimonio Cinematográfico y Audiovisual,https://www.eldiario.es/cultura/cine/restaurador-ferran-alberich-inaugura-nuevo-premio-nacional-patrimonio-cinematografico-audiovisual_1_9598088.html,home-sin-identificar,13,www.eldiario.es,2022-10-05
283,,Ana Rosa Quintana vuelve el lunes a Telecinco: “Me siento como una novata”,https://www.eldiario.es//v,home-sin-identificar,26,www.eldiario.es,2022-10-05
284,galicia,Sánchez y Scholz insisten en presionar a Francia por el gasoducto y se comprometen a reforzar la cooperación en Defensa,https://www.eldiario.es/galicia/sanchez-scholz-insisten-presionar-francia-gasoducto-comprometen-reforzar-cooperacion-defensa_1_9599048.html,Poti,0,www.eldiario.es,2022-10-05
285,economia,El fondo público para víctimas del amianto queda aprobado tras más de una década de lucha de los afectados,https://www.eldiario.es/economia/fondo-publico-victimas-amianto-queda-aprobado-decada-lucha-afectados_1_9598969.html,Poti,6,www.eldiario.es,2022-10-05
286,internacional,La primera ministra danesa convoca elecciones anticipadas por la crisis del sacrificio masivo de visones en pandemia,https://www.eldiario.es/internacional/primera-ministra-danesa-convoca-elecciones-anticipadas-crisis-sacrificio-masivo-visones-pandemia_1_9599066.html,Política,2,www.eldiario.es,2022-10-05
287,madrid,El hartazgo se viste de amarillo en Lavapiés: vecinos contra la “dejadez institucional”,https://www.eldiario.es/madrid/somos/lavapies/noticias/vecinos-contra-dejadez-institucional-lavapies_1_9596402.html,edicion-local,0,www.eldiario.es,2022-10-05
288,galicia,La Xunta acusa al Gobierno de querer que la “okupación ilegal” sea “manera preferente” de obtener vivienda pública,https://www.eldiario.es/galicia/xunta-acusa-gobierno-okupacion-ilegal-sea-manera-preferente-obtener-vivienda-publica_1_9597483.html,edicion-local,7,www.eldiario.es,2022-10-05
289,,"Calviño, a Vox: “Si no conoce a nadie que haya prosperado desde que gobernamos, debe revisar sus amigos”",https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_9596814_1094335.html,Apertura,19,www.eldiario.es,2022-10-06
290,internacional,"Tebet, tercera en las elecciones de Brasil, anuncia su apoyo a Lula en la segunda vuelta",https://www.eldiario.es/internacional/tebet-tercera-candidata-votada-elecciones-brasil-anuncia-apoyo-lula-segunda-vuelta_1_9599776.html,Poti,17,www.eldiario.es,2022-10-06
291,cultura,Actrices francesas se cortan mechones de pelo en apoyo a las mujeres iraníes,https://www.eldiario.es/cultura/actrices-francesas-cortan-mechones-pelo-apoyo-mujeres-iranies_1_9599157.html,Cinturon1,2,www.eldiario.es,2022-10-06
292,,Putin amplía la categoría de rusos que no serán llamados a filas para Ucrania,https://www.eldiario.es/internacional/ultima-hora-invasion-rusa-ucrania-directo_6_9596833_1094353.html,Política,2,www.eldiario.es,2022-10-06
293,economia,El cártel de la OPEP y Rusia vuelven a recortar la producción de petróleo para presionar al alza los precios,https://www.eldiario.es/economia/cartel-opep-rusia-vuelven-recortar-produccion-petroleo-presionar-alza-precios_1_9599237.html,Economía,2,www.eldiario.es,2022-10-06
294,carnecruda,"Irene Montero: “Cuando se cuestiona que una mujer trans es una mujer, eso es transfobia”",https://www.eldiario.es/carnecruda/programas/irene-montero-carne-cruda_132_9594221.html,home-sin-identificar,15,www.eldiario.es,2022-10-06
295,madrid,"Tomás, el anciano que lloró en la Asamblea de Madrid por la situación de las residencias: “Desprecian a la gente”",https://www.eldiario.es/madrid/tomas-anciano-lloro-asamblea-madrid-situacion-residencias-desprecian-gente_1_9595098.html,edicion-local,0,www.eldiario.es,2022-10-06
296,comunitat-valenciana,Las claves del error judicial que ha tumbado la causa contra la mafia rusa ligada a cargos del PP,https://www.eldiario.es/comunitat-valenciana/claves-error-judicial-tumbado-causa-mafia-rusa-ligada-cargos-pp_1_9598654.html,edicion-local,8,www.eldiario.es,2022-10-06
297,canariasahora,"Macroproyectos, la sombra de CC y un cisma interno: las claves de la ruptura entre Podemos y el PSOE en Tenerife",https://www.eldiario.es/canariasahora/tenerifeahora/politica/macroproyectos-sombra-cc-cisma-interno-claves-ruptura-psoe-tenerife_1_9599634.html,edicion-local,10,www.eldiario.es,2022-10-06
298,politica,El bloqueo de los conservadores lleva al Poder Judicial a una situación límite,https://www.eldiario.es/politica/bloqueo-conservadores-lleva-judicial-situacion-limite_1_9599711.html,Apertura,0,www.eldiario.es,2022-10-06
299,politica,El Gobierno tantea a ERC y Bildu para desbloquear la Ley de Vivienda pero chocan en los precios del alquiler,https://www.eldiario.es/politica/gobierno-tantea-erc-bildu-desbloquear-ley-vivienda-chocan-precios-alquiler_1_9599563.html,Apertura,2,www.eldiario.es,2022-10-06
300,economia,La Comunidad de Madrid premia como emprendedor del año a un joven cuya empresa va a ser liquidada,https://www.eldiario.es/economia/comunidad-madrid-premia-emprendedor-ano-joven-cuya-empresa-liquidada_1_9598842.html,Apertura,8,www.eldiario.es,2022-10-06
301,politica,Díaz y Sánchez pactaron que el incremento del gasto en Defensa no implicase recortes en partidas sociales,https://www.eldiario.es/politica/yolanda-diaz-pedro-sanchez-pactaron-incremento-gasto-defensa-no-implicase-recortes-partidas-sociales_1_9599527.html,Apertura,10,www.eldiario.es,2022-10-06
302,politica,Calviño pide paso en los castings de Marvel,https://www.eldiario.es/politica/calvino-pide-paso-castings-marvel_129_9597315.html,Apertura,12,www.eldiario.es,2022-10-06
303,economia,"El 'escudo' energético de Francia rebaja su inflación al 6,2%, la menor de la eurozona",https://www.eldiario.es/economia/escudo-energetico-francia-rebaja-inflacion-6-2-menor-eurozona_1_9593995.html,Apertura,16,www.eldiario.es,2022-10-06
304,sociedad,Uno de los clubes privados más exclusivos de Madrid exhibe en una sala bustos de Franco y del golpista Sanjurjo,https://www.eldiario.es/sociedad/clubes-privados-exclusivos-madrid-exhibe-sala-bustos-franco-golpista-sanjurjo_1_9573792.html,Poti,3,www.eldiario.es,2022-10-06
305,internacional,"Entre las ruinas de Limán, la última ciudad clave recuperada por Ucrania en el Donbás: “¿Para qué ha servido esto?”",https://www.eldiario.es/internacional/theguardian/ruinas-liman-ultima-ciudad-clave-recuperada-ucrania-donbas-servido_1_9596720.html,Poti,5,www.eldiario.es,2022-10-06
306,cultura,Todas las mentiras alentadas por la derecha contra el cine español,https://www.eldiario.es/cultura/cine/mentiras-alentadas-derecha-cine-espanol_1_9598974.html,Poti,7,www.eldiario.es,2022-10-06
307,catalunya,El juez ratifica la expulsión del ‘gurú del cohousing’ de la Federación de Cooperativas de Vivienda de Catalunya,https://www.eldiario.es/catalunya/juez-ratifica-expulsion-guru-cohousing-federacion-cooperativas-vivienda-catalunya_1_9596917.html,Poti,9,www.eldiario.es,2022-10-06
308,comunitat-valenciana,La Policía Nacional considera “fuera de lugar” el premio al líder ultra de España 2000 y depurará responsabilidades,https://www.eldiario.es/comunitat-valenciana/policia-nacional-considera-fuera-lugar-premio-lider-extrema-derecha-depurara-responsabilidades_1_9599058.html,Poti,13,www.eldiario.es,2022-10-06
309,tecnologia,"La misteriosa app 'X', despidos y zozobra económica: qué pasará ahora entre Elon Musk y Twitter",https://www.eldiario.es/tecnologia/misteriosa-app-x-despidos-zozobra-economica-pasara-ahora-elon-musk-twitter_1_9596912.html,Poti,16,www.eldiario.es,2022-10-06
310,ballenablanca,"Colegios públicos de Estados Unidos financian con la energía solar subidas de sueldo, material escolar o autobuses",https://www.eldiario.es/ballenablanca/economia/colegios-publicos-estados-unidos-financian-energia-solar-subidas-sueldo-material-escolar-autobuses_1_9580230.html,Poti,18,www.eldiario.es,2022-10-06
311,sociedad,Felipe G. Santos: “La ultraderecha busca estigmatizar con mentiras la defensa de los derechos sexuales”,https://www.eldiario.es/sociedad/felipe-g-santos-ultraderecha-busca-estigmatizar-mentiras-defensa-derechos-sexuales_128_9576661.html,Poti,20,www.eldiario.es,2022-10-06
312,tumejoryo,Las ventajas para tu salud de donar sangre que no conocías,https://www.eldiario.es/tumejoryo/ventajas-salud-donar-sangre-no-conocias_1_9594235.html,Cinturon1,0,www.eldiario.es,2022-10-06
313,euskadi,De Bilbao a Bilbao en bicicleta con 8.500 metros de desnivel acumulado,https://www.eldiario.es/euskadi/andar-en-bici/rutas/bilbao-bilbao-bicicleta-8-500-metros-desnivel-acumulado_1_9583088.html,Cinturon1,4,www.eldiario.es,2022-10-06
314,consumoclaro,Reunificar deudas: inconvenientes y (pocas) ventajas  de la práctica financiera de moda,https://www.eldiario.es/consumoclaro/ahorrar_mejor/reunificar-deudas-inconvenientes-ventajas-practica-financiera-moda_1_9591303.html,Cinturon1,6,www.eldiario.es,2022-10-06
315,illes-balears,La doctora negacionista de Menorca recupera la autorización para recetar fármacos tras volver a un hospital público,https://www.eldiario.es/illes-balears/sociedad/doctora-negacionista-menorca-recupera-autorizacion-recetar-farmacos-volver-hospital-publico_1_9592609.html,Potito,0,www.eldiario.es,2022-10-06
316,desalambre,Aumento de los 'asesinatos de honor' en Sudán: “Asumen que hablan con otros hombres por tener teléfonos móviles”,https://www.eldiario.es/desalambre/aumento-asesinatos-honor-sudan-asumen-hablan-hombres-telefonos-moviles_1_9596652.html,Potito,2,www.eldiario.es,2022-10-06
317,madrid,La historia de la ruinosa expropiación en Tetuán por cuyo derribo saca pecho Villacís,https://www.eldiario.es/madrid/somos/tetuan/historia-ruinosa-expropiacion-tetuan-cuyo-derribo-saca-pecho-villacis_1_9598706.html,Sociedad,5,www.eldiario.es,2022-10-06
318,consumoclaro,Desertificación de España: ¿qué puedo hacer como consumidor para combatirla?,https://www.eldiario.es/consumoclaro/ahorrar_mejor/desertificacion-espana-consumidor-combatirla_1_9595993.html,Sociedad,7,www.eldiario.es,2022-10-06
319,internacional,Corea del Norte dispara otros dos misiles de corto alcance al mar de Japón,https://www.eldiario.es/internacional/corea-norte-dispara-misiles-corto-alcance-mar-japon_1_9600236.html,Política,2,www.eldiario.es,2022-10-06
320,edcreativo,‘Conferencia Internacional de Banca’: cómo garantizar el crecimiento sostenible en un mundo fragmentado,https://www.eldiario.es/edcreativo/conferencia-internacional-banca-garantizar-crecimiento-sostenible-mundo-fragmentado_1_9593547.html,elDiariobrands,3,www.eldiario.es,2022-10-06
321,andalucia,Desalojos “exprés” en asentamientos de migrantes en Níjar meses antes de construir sus viviendas de alquiler,https://www.eldiario.es/andalucia/almeria/desalojos-expres-asentamientos-migrantes-nijar-meses-construir-viviendas-alquiler_1_9596916.html,edicion-local,2,www.eldiario.es,2022-10-06
322,comunitat-valenciana,Los abonados del Levante UD afectados llevarán las amenazas de los ultras a La Liga ante la inacción del club,https://www.eldiario.es/comunitat-valenciana/valencia/abonados-levante-ud-afectados-llevaran-amenazas-ultras-liga-inaccion-club_1_9597948.html,edicion-local,7,www.eldiario.es,2022-10-06
323,euskadi,Abandona Osakidetza otro de los denunciantes de irregularidades en las oposiciones médicas,https://www.eldiario.es/euskadi/abandona-sanidad-vasca-denunciantes-irregularidades-oposiciones-medicas_1_9599024.html,edicion-local,11,www.eldiario.es,2022-10-06
324,consumoclaro,Siete alimentos para vigilar el peso sin recurrir a dietas milagro,https://www.eldiario.es/consumoclaro/cuidarse/alimentos-vigilar-recurrir-dietas-milagro_1_3784388.html,Consumo claro,6,www.eldiario.es,2022-10-06
325,noticias,Jorge Javier agradece a Joan Baldoví que lo defendiera en el Congreso ante Vox: “Tu gesto me ha emocionado”,https://www.eldiario.es/noticias/jorge-javier-agradece-joan-baldovi-congreso-vox-gesto-emocionado_1_9599567.html,home-sin-identificar,28,www.eldiario.es,2022-10-06
326,comunitat-valenciana,Un informe policial sitúa a otra jueza en el origen de un chivatazo a la mafia rusa,https://www.eldiario.es/comunitat-valenciana/informe-policial-situa-jueza-benidorm-origen-chivatazo-mafia-rusa-ligada-cargos-pp_1_9600406.html,Poti,2,www.eldiario.es,2022-10-06
327,blog,La pirámide de la mafia rusa en España,https://www.eldiario.es/blog/al-dia/podcast-piramide-mafia-rusa-espana_132_9599707.html,Poti,4,www.eldiario.es,2022-10-06
328,internacional,EEUU señala a Ucrania por el atentado contra la hija del ultranacionalista ruso Alexander Dugin,https://www.eldiario.es/internacional/eeuu-senala-ucrania-atentado-hija-ultranacionalista-ruso-alexander-dugin_1_9600574.html,Poti,13,www.eldiario.es,2022-10-06
329,madrid,"Jóvenes de un colegio mayor acosan a las universitarias de otro: “Putas, salid de vuestras madrigueras como conejas”",https://www.eldiario.es/madrid/jovenes-colegio-mayor-acosan-universitarias-centro-putas-salid-madrigueras-conejas_1_9600301.html,Poti,19,www.eldiario.es,2022-10-06
330,cultura,"El director Carlos Saura, Goya de Honor 2023",https://www.eldiario.es/cultura/cine/director-carlos-saura-goya-honor-2023_1_9600500.html,Cinturon1,0,www.eldiario.es,2022-10-06
331,internacional,Más de 30 muertos en un tiroteo contra una guardería en Tailandia,https://www.eldiario.es/internacional/30-muertos-tiroteo-guarderia-tailandia_1_9600492.html,Potito,6,www.eldiario.es,2022-10-06
